years_since_last_eval,confidence_level,risk_tier
4.788501026694045,3,Low
4.788501026694045,3,Low
33.01300479123888,1,Critical
33.01300479123888,1,Critical
8.80766598220397,3,Low
8.80766598220397,3,Low
7.9370294318959616,2,High
7.9370294318959616,2,High
8.487337440109513,3,Moderate
8.487337440109513,3,Moderate
8.80766598220397,3,Low
8.80766598220397,3,Low
0.5174537987679672,3,Low
0.5174537987679672,3,Low
26.85284052019165,1,Critical
26.85284052019165,1,Critical
25.8507871321013,1,Critical
25.8507871321013,1,Critical
0.1806981519507187,1,Low
0.1806981519507187,1,Low
2.4941820670773445,3,Moderate
2.4941820670773445,3,Moderate
8.80766598220397,3,Low
8.80766598220397,3,Low
8.80766598220397,3,Low
8.80766598220397,3,Low
22.93497604380561,1,Critical
9.64271047227926,2,High
9.64271047227926,2,High
22.480492813141684,1,Critical
22.480492813141684,1,Critical
0.2409308692676249,1,Low
0.2409308692676249,1,Low
0.2819986310746064,1,Low
0.2819986310746064,1,Low
2.088980150581793,2,Moderate
2.088980150581793,2,Moderate
8.80766598220397,3,Low
8.80766598220397,3,Low
1.891854893908282,3,Low
1.891854893908282,3,Low
0.191649555099247,3,Low
0.191649555099247,3,Low
21.347022587268995,1,Critical
21.347022587268995,1,Critical
0.7665982203969883,3,Low
0.7665982203969883,3,Low
19.09924709103354,1,Critical
19.09924709103354,1,Critical
0.8432580424366872,3,Low
0.8432580424366872,3,Low
19.09924709103354,1,Critical
19.09924709103354,1,Critical
3.794661190965092,2,Moderate
3.794661190965092,2,Moderate
25.097878165639973,1,Critical
25.097878165639973,1,Critical
24.59958932238193,1,Critical
24.59958932238193,1,Critical
24.59958932238193,1,Critical
24.59958932238193,1,Critical
24.59958932238193,1,Critical
24.59958932238193,1,Critical
24.59958932238193,1,Critical
24.59958932238193,1,Critical
17.8507871321013,1,Critical
17.8507871321013,1,Critical
24.64613278576317,1,Critical
24.64613278576317,1,Critical
3.162217659137577,3,Moderate
3.162217659137577,3,Moderate
21.05954825462012,1,Critical
21.05954825462012,1,Critical
24.18069815195072,1,Critical
24.18069815195072,1,Critical
3.926078028747433,2,Moderate
3.926078028747433,2,Moderate
1.1718001368925393,3,Low
1.1718001368925393,3,Low
1.5633127994524298,1,Low
1.5633127994524298,1,Low
27.852156057494867,1,Critical
27.852156057494867,1,Critical
1.9575633127994525,3,Low
1.9575633127994525,3,Low
27.852156057494867,1,Critical
0.8432580424366872,3,Low
0.8432580424366872,3,Low
27.852156057494867,1,Critical
27.852156057494867,1,Critical
0.8432580424366872,3,Low
0.8432580424366872,3,Low
21.516769336071185,1,Critical
21.516769336071185,1,Critical
0.2655715263518138,1,Low
0.2655715263518138,1,Low
20.59958932238193,1,Critical
20.59958932238193,1,Critical
1.949349760438056,3,Low
1.949349760438056,3,Low
1.8863791923340176,3,Low
1.8863791923340176,3,Low
10.001368925393566,1,High
10.001368925393566,1,High
1.4154688569472964,3,Low
1.4154688569472964,3,Low
1.4154688569472964,3,Low
1.4154688569472964,3,Low
1.4154688569472964,3,Low
1.4154688569472964,3,Low
1.1991786447638604,3,Low
1.1991786447638604,3,Low
10.001368925393566,1,High
10.001368925393566,1,High
10.001368925393566,1,High
10.001368925393566,1,High
1.4154688569472964,3,Low
1.4154688569472964,3,Low
2.184804928131417,2,Moderate
2.184804928131417,2,Moderate
1.4373716632443532,3,Low
1.4373716632443532,3,Low
2.4722792607802875,2,Moderate
2.4722792607802875,2,Moderate
26.09993155373032,1,Critical
26.09993155373032,1,Critical
0.7693360711841205,3,Low
0.7693360711841205,3,Low
2.4695414099931554,2,Moderate
2.4695414099931554,2,Moderate
2.674880219028063,2,Moderate
2.674880219028063,2,Moderate
1.4729637234770705,1,Low
1.4729637234770705,1,Low
1.94113620807666,2,Moderate
1.94113620807666,2,Moderate
1.379876796714579,3,Low
1.379876796714579,3,Low
24.098562628336754,1,Critical
24.098562628336754,1,Critical
21.8507871321013,1,Critical
21.8507871321013,1,Critical
2.847364818617385,2,Moderate
2.847364818617385,2,Moderate
3.586584531143053,3,Low
3.586584531143053,3,Low
25.347022587268995,1,Critical
25.347022587268995,1,Critical
3.0663928815879533,2,Moderate
3.0663928815879533,2,Moderate
25.8507871321013,1,Critical
25.8507871321013,1,Critical
16.517453798767967,1,Critical
16.517453798767967,1,Critical
8.019164955509925,1,High
8.019164955509925,1,High
1.7056810403832992,2,Moderate
1.7056810403832992,2,Moderate
25.43189596167009,1,Critical
25.43189596167009,1,Critical
25.43189596167009,1,High
25.43189596167009,1,High
25.26488706365503,1,Critical
25.26488706365503,1,Critical
22.349075975359344,1,Critical
22.349075975359344,1,Critical
20.47912388774812,1,Critical
20.47912388774812,1,Critical
0.621492128678987,3,Low
0.621492128678987,3,Low
17.180013689253936,1,Critical
17.180013689253936,1,Critical
2.724161533196441,2,Moderate
2.724161533196441,2,Moderate
16.517453798767967,1,Critical
16.517453798767967,1,Critical
1.7440109514031483,3,Low
1.7440109514031483,3,Low
0.9609856262833676,2,Moderate
0.9609856262833676,2,Moderate
13.659137577002053,1,High
13.659137577002053,1,High
13.659137577002053,1,High
13.659137577002053,1,High
13.659137577002053,1,High
13.659137577002053,1,High
13.659137577002053,1,High
13.659137577002053,1,High
2.8774811772758384,2,Moderate
2.8774811772758384,2,Moderate
5.782340862422998,1,Moderate
5.782340862422998,1,Moderate
13.659137577002053,1,High
13.659137577002053,1,High
17.34428473648186,1,Critical
17.34428473648186,1,Critical
27.266255989048595,1,Critical
27.266255989048595,1,Critical
26.68583162217659,1,Critical
26.68583162217659,1,Critical
26.43394934976044,1,Critical
26.43394934976044,1,Critical
23.266255989048595,1,Critical
23.266255989048595,1,Critical
23.266255989048595,1,Critical
23.266255989048595,1,Critical
3.676933607118412,2,Moderate
3.676933607118412,2,Moderate
15.266255989048595,1,Critical
15.266255989048595,1,Critical
16.928131416837783,1,Critical
16.928131416837783,1,Critical
16.928131416837783,1,Critical
16.928131416837783,1,Critical
16.928131416837783,1,Critical
16.928131416837783,1,Critical
4.334017796030117,2,Moderate
4.334017796030117,2,Moderate
1.700205338809035,2,Moderate
1.700205338809035,2,Moderate
21.26488706365503,1,High
21.26488706365503,1,High
16.479123887748116,1,High
16.479123887748116,1,High
16.517453798767967,1,Critical
16.517453798767967,1,Critical
0.7994524298425736,3,Low
0.7994524298425736,3,Low
1.0130047912388775,3,Low
1.0130047912388775,3,Low
1.1252566735112937,3,Low
1.1252566735112937,3,Low
1.2402464065708418,1,Low
1.2402464065708418,1,Low
0.5256673511293635,2,Moderate
0.5256673511293635,2,Moderate
0.5256673511293635,2,Moderate
0.5256673511293635,2,Moderate
22.51882272416153,1,Critical
22.51882272416153,1,Critical
3.1047227926078027,2,Moderate
3.1047227926078027,2,Moderate
1.188227241615332,3,Low
1.188227241615332,3,Low
0.785763175906913,3,Low
0.785763175906913,3,Low
0.5503080082135524,3,Low
0.5503080082135524,3,Low
1.0102669404517457,1,Low
1.0102669404517457,1,Low
1.757700205338809,3,Low
1.757700205338809,3,Low
2.327173169062286,3,Moderate
2.327173169062286,3,Moderate
27.928815879534564,1,Critical
27.928815879534564,1,Critical
1.4373716632443532,1,Low
1.4373716632443532,1,Low
4.783025325119781,3,Low
4.783025325119781,3,Low
4.783025325119781,3,Low
4.783025325119781,3,Low
2.6694045174537986,3,Low
2.6694045174537986,3,Low
12.908966461327855,2,High
12.908966461327855,2,High
17.180013689253936,1,Critical
17.180013689253936,1,Critical
17.8507871321013,1,High
17.8507871321013,1,High
1.1827515400410678,3,Low
1.1827515400410678,3,Low
1.242984257357974,3,Low
1.242984257357974,3,Low
17.478439425051334,1,High
17.478439425051334,1,High
21.22655715263518,1,Critical
21.22655715263518,1,Critical
28.01368925393566,1,High
28.01368925393566,1,High
0.5831622176591376,3,Low
0.5831622176591376,3,Low
1.0896646132785763,3,Low
1.0896646132785763,3,Low
1.1279945242984255,3,Low
1.1279945242984255,3,Low
3.34839151266256,2,Moderate
3.34839151266256,2,Moderate
2.2505133470225878,3,Low
2.2505133470225878,3,Low
1.2840520191649556,3,Low
1.2840520191649556,3,Low
1.2046543463381243,3,Low
1.2046543463381243,3,Low
28.01368925393566,1,High
28.01368925393566,1,High
2.6365503080082138,2,Moderate
2.6365503080082138,2,Moderate
27.928815879534564,1,Critical
27.928815879534564,1,Critical
27.928815879534564,1,Critical
27.928815879534564,1,Critical
2.628336755646817,2,Moderate
2.628336755646817,2,Moderate
26.349075975359344,1,Critical
26.349075975359344,1,Critical
21.765913757700204,1,Critical
21.765913757700204,1,Critical
1.242984257357974,2,Moderate
1.242984257357974,2,Moderate
3.794661190965092,2,Moderate
3.794661190965092,2,Moderate
26.85284052019165,1,Critical
26.85284052019165,1,Critical
0.6543463381245722,2,Moderate
0.6543463381245722,2,Moderate
23.09924709103354,1,Critical
23.09924709103354,1,Critical
18.09993155373032,1,Critical
18.09993155373032,1,Critical
18.09993155373032,1,Critical
18.09993155373032,1,Critical
18.09993155373032,1,Critical
18.09993155373032,1,Critical
17.39356605065024,1,Critical
17.39356605065024,1,Critical
1.9630390143737169,3,Low
1.9630390143737169,3,Low
17.727583846680357,1,Critical
17.727583846680357,1,Critical
16.851471594798085,1,Critical
16.851471594798085,1,Critical
25.26488706365503,1,High
25.26488706365503,1,High
16.265571526351813,1,Critical
16.265571526351813,1,Critical
2.409308692676249,3,Low
2.409308692676249,3,Low
28.145106091718,1,Critical
28.145106091718,1,Critical
0.7802874743326489,3,Low
0.7802874743326489,3,Low
0.0766598220396988,3,Low
0.0766598220396988,3,Low
1.1909650924024642,3,Low
1.1909650924024642,3,Low
17.013004791238878,1,High
17.013004791238878,1,High
28.01368925393566,1,Critical
28.01368925393566,1,Critical
28.01368925393566,1,Critical
28.01368925393566,1,Critical
0.5941136208076659,3,Low
0.5941136208076659,3,Low
1.0896646132785763,3,Low
1.0896646132785763,3,Low
28.01368925393566,1,Critical
28.01368925393566,1,Critical
27.014373716632445,1,Critical
27.014373716632445,1,Critical
25.598904859685145,1,Critical
25.598904859685145,1,Critical
24.39425051334702,1,Critical
24.39425051334702,1,Critical
6.611909650924025,3,Moderate
6.611909650924025,3,Moderate
18.647501711156742,1,Critical
18.647501711156742,1,Critical
18.06160164271047,1,Critical
18.06160164271047,1,Critical
28.01368925393566,1,Critical
28.01368925393566,1,Critical
28.01368925393566,1,Critical
28.01368925393566,1,Critical
28.01368925393566,1,Critical
28.01368925393566,1,Critical
28.01368925393566,1,Critical
0.7392197125256673,3,Low
0.7392197125256673,3,Low
1.0704996577686516,3,Low
1.0704996577686516,3,Low
2.195756331279945,2,Moderate
2.195756331279945,2,Moderate
0.6844626967830253,3,Low
0.6844626967830253,3,Low
27.99452429842573,1,Critical
27.99452429842573,1,Critical
4.616016427104722,2,Moderate
4.616016427104722,2,Moderate
13.180013689253936,2,High
13.180013689253936,2,High
3.879534565366188,3,Moderate
3.879534565366188,3,Moderate
2.532511978097194,3,Moderate
2.532511978097194,3,Moderate
26.74332648870637,1,Critical
26.74332648870637,1,Critical
26.60095824777549,1,Critical
26.60095824777549,1,Critical
3.794661190965092,2,Moderate
3.794661190965092,2,Moderate
26.60095824777549,1,Critical
26.60095824777549,1,Critical
3.655030800821356,2,Moderate
3.655030800821356,2,Moderate
26.767967145790557,1,Critical
26.767967145790557,1,Critical
26.767967145790557,1,Critical
26.767967145790557,1,Critical
9.946611909650924,2,High
9.946611909650924,2,High
21.01300479123888,1,Critical
21.01300479123888,1,Critical
3.4277891854893907,2,Moderate
3.4277891854893907,2,Moderate
15.151266255989048,1,High
15.151266255989048,1,High
2.546201232032854,3,Low
2.546201232032854,3,Low
15.151266255989048,1,Critical
15.151266255989048,1,Critical
15.151266255989048,1,Critical
15.151266255989048,1,Critical
0.7255304585900069,3,Low
0.7255304585900069,3,Low
0.865160848733744,3,Low
0.865160848733744,3,Low
1.700205338809035,2,Moderate
1.700205338809035,2,Moderate
1.5441478439425051,2,Moderate
1.5441478439425051,2,Moderate
0.8240930869267625,1,Low
0.8240930869267625,1,Low
4.249144421629021,2,Moderate
4.249144421629021,2,Moderate
23.76728268309377,1,Critical
23.76728268309377,1,Critical
23.76728268309377,1,Critical
23.76728268309377,1,Critical
1.7932922655715264,3,Low
1.7932922655715264,3,Low
3.5373032169746748,2,Moderate
3.5373032169746748,2,Moderate
22.85284052019165,1,Critical
22.85284052019165,1,Critical
2.3956194387405887,3,Low
2.3956194387405887,3,Low
1.2046543463381243,3,Low
1.2046543463381243,3,Low
1.0951403148528405,3,Low
1.0951403148528405,3,Low
1.0951403148528405,2,Moderate
1.0951403148528405,2,Moderate
2.3353867214236823,2,Moderate
2.3353867214236823,2,Moderate
2.283367556468173,3,Low
2.283367556468173,3,Low
1.054072553045859,3,Low
1.054072553045859,3,Low
17.13347022587269,1,Critical
17.13347022587269,1,Critical
1.9822039698836411,3,Low
1.9822039698836411,3,Low
1.9548254620123204,3,Low
1.9548254620123204,3,Low
16.706365503080082,1,High
16.706365503080082,1,High
0.6269678302532512,2,Moderate
0.6269678302532512,2,Moderate
16.098562628336754,1,Critical
16.098562628336754,1,Critical
16.098562628336754,1,Critical
16.098562628336754,1,Critical
3.3018480492813143,3,Moderate
3.3018480492813143,3,Moderate
17.43189596167009,1,Critical
17.43189596167009,1,Critical
1.2238193018480492,3,Low
1.2238193018480492,3,Low
18.015058179329227,1,Critical
18.015058179329227,1,Critical
18.015058179329227,1,Critical
18.015058179329227,1,Critical
18.015058179329227,1,Critical
18.015058179329227,1,Critical
27.51813826146475,1,High
27.51813826146475,1,High
2.1245722108145104,2,Moderate
2.1245722108145104,2,Moderate
2.417522245037645,2,Moderate
2.417522245037645,2,Moderate
24.18069815195072,1,Critical
24.18069815195072,1,Critical
17.8507871321013,1,Critical
17.8507871321013,1,Critical
0.9281314168377824,1,Low
0.9281314168377824,1,Low
17.8507871321013,1,Critical
17.8507871321013,1,Critical
18.43394934976044,1,Critical
18.43394934976044,1,Critical
0.7227926078028748,3,Low
0.7227926078028748,3,Low
1.623545516769336,1,Low
1.623545516769336,1,Low
21.61806981519507,1,Critical
21.61806981519507,1,Critical
1.995893223819302,1,Low
1.995893223819302,1,Low
17.598904859685145,1,Critical
17.598904859685145,1,Critical
0.9363449691991786,3,Low
0.9363449691991786,3,Low
2.0095824777549622,3,Low
2.0095824777549622,3,Low
27.731690622861056,1,Critical
27.731690622861056,1,Critical
0.5749486652977412,3,Low
0.5749486652977412,3,Low
25.683778234086244,1,Critical
25.683778234086244,1,Critical
22.22861054072553,1,Critical
22.22861054072553,1,Critical
1.5906913073237507,3,Low
1.5906913073237507,3,Low
1.1526351813826146,3,Low
1.1526351813826146,3,Low
22.22861054072553,1,Critical
22.22861054072553,1,Critical
21.26488706365503,1,Critical
21.26488706365503,1,Critical
3.468856947296372,2,Moderate
3.468856947296372,2,Moderate
0.7227926078028748,3,Low
0.7227926078028748,3,Low
20.928131416837783,1,Critical
19.76728268309377,1,Critical
19.76728268309377,1,Critical
19.76728268309377,1,Critical
19.76728268309377,1,Critical
19.76728268309377,1,Critical
19.76728268309377,1,Critical
1.6290212183436004,1,Low
1.6290212183436004,1,Low
18.85284052019165,1,Critical
18.85284052019165,1,Critical
0.6351813826146475,3,Low
0.6351813826146475,3,Low
15.34839151266256,1,Critical
15.34839151266256,1,Critical
2.833675564681725,3,Low
2.833675564681725,3,Low
1.0759753593429158,1,Low
1.0759753593429158,1,Low
24.432580424366872,1,High
24.432580424366872,1,High
0.2546201232032854,3,Low
0.2546201232032854,3,Low
1.456536618754278,2,Moderate
1.456536618754278,2,Moderate
21.683778234086244,1,High
21.683778234086244,1,High
22.43394934976044,1,Critical
22.43394934976044,1,Critical
3.9397672826830936,3,Low
3.9397672826830936,3,Low
2.368240930869268,3,Low
2.368240930869268,3,Low
1.3415468856947297,2,Moderate
1.3415468856947297,2,Moderate
1.809719370294319,2,Moderate
1.809719370294319,2,Moderate
0.9965776865160848,3,Low
0.9965776865160848,3,Low
22.39561943874059,1,Critical
22.39561943874059,1,Critical
1.002053388090349,3,Low
1.002053388090349,3,Low
0.5475701574264202,2,Moderate
0.5475701574264202,2,Moderate
16.684462696783026,1,Critical
16.684462696783026,1,Critical
16.684462696783026,1,Critical
16.684462696783026,1,Critical
15.266255989048595,1,Critical
15.266255989048595,1,Critical
16.227241615331966,1,Critical
16.227241615331966,1,Critical
16.76659822039699,1,Critical
16.76659822039699,1,Critical
24.684462696783022,1,Critical
24.684462696783022,1,Critical
18.85284052019165,1,Critical
18.85284052019165,1,Critical
20.76659822039699,1,Critical
20.76659822039699,1,Critical
19.644079397672822,1,Critical
19.644079397672822,1,Critical
18.85284052019165,1,Critical
18.85284052019165,1,Critical
24.043805612594117,1,Critical
24.043805612594117,1,Critical
24.043805612594117,1,Critical
24.043805612594117,1,Critical
24.043805612594117,1,Critical
24.043805612594117,1,Critical
24.043805612594117,1,Critical
24.043805612594117,1,Critical
24.043805612594117,1,Critical
24.043805612594117,1,Critical
20.520191649555095,1,Critical
20.520191649555095,1,Critical
5.839835728952772,2,High
5.839835728952772,2,High
1.1937029431895962,1,Low
1.1937029431895962,1,Low
0.4626967830253251,3,Low
0.4626967830253251,3,Low
0.9582477754962354,3,Low
0.9582477754962354,3,Low
28.265571526351813,1,Critical
28.265571526351813,1,Critical
28.265571526351813,1,Critical
28.265571526351813,1,Critical
25.683778234086244,1,Critical
25.683778234086244,1,Critical
0.9034907597535934,3,Low
0.9034907597535934,3,Low
1.056810403832991,3,Low
1.056810403832991,3,Low
21.78507871321013,1,Critical
21.78507871321013,1,Critical
17.8507871321013,1,Critical
17.8507871321013,1,Critical
1.322381930184805,2,Moderate
1.322381930184805,2,Moderate
0.2683093771389459,3,Low
0.2683093771389459,3,Low
0.8761122518822724,3,Low
0.8761122518822724,3,Low
28.265571526351813,1,Critical
28.265571526351813,1,Critical
28.265571526351813,1,Critical
28.265571526351813,1,Critical
25.097878165639973,1,Critical
0.6844626967830253,3,Low
0.6844626967830253,3,Low
21.78507871321013,1,Critical
2.1656399726214923,3,Low
2.1656399726214923,3,Low
21.180013689253936,1,Critical
21.180013689253936,1,Critical
17.8507871321013,1,Critical
17.8507871321013,1,Critical
28.265571526351813,1,Critical
28.265571526351813,1,Critical
28.265571526351813,1,Critical
28.265571526351813,1,Critical
25.347022587268995,1,Critical
25.347022587268995,1,Critical
23.394934976043807,1,Critical
23.394934976043807,1,Critical
1.0978781656399723,1,Low
1.0978781656399723,1,Low
2.9295003422313486,2,Moderate
2.9295003422313486,2,Moderate
27.51813826146475,1,High
27.51813826146475,1,High
1.5906913073237507,2,Moderate
1.5906913073237507,2,Moderate
26.43394934976044,1,High
26.43394934976044,1,High
26.09993155373032,1,High
26.09993155373032,1,High
25.347022587268995,1,High
25.347022587268995,1,High
4.375085557837098,2,Moderate
4.375085557837098,2,Moderate
5.045859000684462,2,High
5.045859000684462,2,High
2.54072553045859,3,Moderate
2.54072553045859,3,Moderate
2.1656399726214923,2,Moderate
2.1656399726214923,2,Moderate
1.431895961670089,3,Low
1.431895961670089,3,Low
1.7741273100616015,3,Low
1.7741273100616015,3,Low
2.001368925393566,3,Low
2.001368925393566,3,Low
8.687200547570157,2,High
8.687200547570157,2,High
24.88980150581793,1,High
24.88980150581793,1,High
7.227926078028747,2,High
7.227926078028747,2,High
23.266255989048595,1,Critical
19.290896646132783,1,Critical
2.8281998631074607,2,Moderate
2.8281998631074607,2,Moderate
1.7248459958932238,1,Low
1.7248459958932238,1,Low
16.18069815195072,1,Critical
16.18069815195072,1,Critical
21.93018480492813,1,Critical
21.93018480492813,1,Critical
21.93018480492813,1,Critical
21.93018480492813,1,Critical
17.26488706365503,1,Critical
17.26488706365503,1,Critical
17.26488706365503,1,Critical
17.26488706365503,1,Critical
22.223134839151268,1,Critical
22.223134839151268,1,Critical
22.223134839151268,1,Critical
22.223134839151268,1,Critical
2.461327857631759,2,Moderate
2.461327857631759,2,Moderate
29.01300479123888,1,Critical
29.01300479123888,1,Critical
8.752908966461328,2,High
8.752908966461328,2,High
26.767967145790557,1,Critical
26.767967145790557,1,Critical
28.84599589322382,1,Critical
28.84599589322382,1,Critical
28.84599589322382,1,Critical
28.84599589322382,1,Critical
0.5503080082135524,3,Low
0.5503080082135524,3,Low
28.32032854209445,1,Critical
28.32032854209445,1,Critical
28.18069815195072,1,Critical
28.18069815195072,1,Critical
28.18069815195072,1,Critical
28.18069815195072,1,Critical
0.3477070499657768,1,Low
0.3477070499657768,1,Low
1.1471594798083504,3,Low
1.1471594798083504,3,Low
24.098562628336754,1,Critical
24.098562628336754,1,Critical
23.600273785078716,1,Critical
23.600273785078716,1,Critical
2.6694045174537986,2,Moderate
2.6694045174537986,2,Moderate
4.520191649555099,2,Moderate
4.520191649555099,2,Moderate
24.407939767282684,1,High
24.407939767282684,1,High
24.407939767282684,1,High
24.407939767282684,1,High
1.68104038329911,1,Low
1.68104038329911,1,Low
0.70362765229295,3,Low
0.70362765229295,3,Low
2.3353867214236823,2,Moderate
2.3353867214236823,2,Moderate
0.1177275838466803,3,Low
0.1177275838466803,3,Low
1.754962354551677,3,Low
1.754962354551677,3,Low
27.34839151266256,1,Critical
27.34839151266256,1,Critical
27.34839151266256,1,Critical
27.34839151266256,1,Critical
0.8870636550308009,3,Low
0.8870636550308009,3,Low
23.43326488706365,1,Critical
1.5359342915811087,3,Low
1.5359342915811087,3,Low
0.947296372347707,3,Low
0.947296372347707,3,Low
24.098562628336754,1,Critical
24.098562628336754,1,Critical
0.6078028747433265,3,Low
0.6078028747433265,3,Low
20.01368925393566,1,Critical
20.01368925393566,1,Critical
1.1416837782340865,3,Low
1.1416837782340865,3,Low
18.767967145790557,1,Critical
18.767967145790557,1,Critical
1.7631759069130732,2,Moderate
1.7631759069130732,2,Moderate
3.690622861054072,2,Moderate
3.690622861054072,2,Moderate
1.6673511293634498,2,Moderate
1.6673511293634498,2,Moderate
0.7665982203969883,1,Low
0.7665982203969883,1,Low
23.014373716632445,1,Critical
23.014373716632445,1,Critical
22.26694045174538,1,Critical
22.26694045174538,1,Critical
22.26694045174538,1,Critical
22.26694045174538,1,Critical
19.1813826146475,1,Critical
19.1813826146475,1,Critical
19.1813826146475,1,Critical
19.1813826146475,1,Critical
18.92950034223135,1,Critical
18.92950034223135,1,Critical
21.598904859685145,1,Critical
21.598904859685145,1,Critical
17.598904859685145,1,Critical
26.60095824777549,1,Critical
26.60095824777549,1,Critical
1.3169062286105406,1,Low
1.3169062286105406,1,Low
12.511978097193705,1,High
12.511978097193705,1,High
0.1806981519507187,3,Low
0.1806981519507187,3,Low
0.1806981519507187,3,Low
0.1806981519507187,3,Low
1.2238193018480492,3,Low
1.2238193018480492,3,Low
1.779603011635866,3,Low
1.779603011635866,3,Low
2.1409993155373037,3,Low
2.1409993155373037,3,Low
0.432580424366872,3,Low
0.432580424366872,3,Low
3.0417522245037647,3,Low
3.0417522245037647,3,Low
4.082135523613963,2,Moderate
4.082135523613963,2,Moderate
1.919233401779603,2,Moderate
1.919233401779603,2,Moderate
0.8432580424366872,3,Low
0.8432580424366872,3,Low
0.9336071184120466,3,Low
0.9336071184120466,3,Low
1.08145106091718,3,Low
1.08145106091718,3,Low
0.1806981519507187,3,Low
0.1806981519507187,3,Low
2.461327857631759,3,Low
2.461327857631759,3,Low
1.7659137577002053,3,Low
1.7659137577002053,3,Low
0.6844626967830253,3,Low
0.6844626967830253,3,Low
1.218343600273785,3,Low
1.218343600273785,3,Low
2.6036960985626285,3,Low
2.6036960985626285,3,Low
18.767967145790557,1,Critical
1.9274469541409995,3,Low
1.9274469541409995,3,Low
0.1314168377823408,3,Low
0.1314168377823408,3,Low
0.1314168377823408,3,Low
0.1314168377823408,3,Low
0.1314168377823408,3,Low
0.1314168377823408,3,Low
0.1314168377823408,3,Low
0.1314168377823408,3,Low
0.1314168377823408,3,Low
0.1314168377823408,3,Low
0.1314168377823408,3,Low
0.1314168377823408,3,Low
0.1314168377823408,3,Low
0.1314168377823408,3,Low
0.8788501026694046,2,Moderate
0.8788501026694046,2,Moderate
21.347022587268995,1,Critical
21.347022587268995,1,Critical
2.694045174537988,3,Moderate
2.694045174537988,3,Moderate
37.03764544832307,1,Critical
37.03764544832307,1,Critical
1.1690622861054072,3,Low
1.1690622861054072,3,Low
0.7446954140999316,3,Low
0.7446954140999316,3,Low
24.347707049965777,1,Critical
24.347707049965777,1,Critical
1.78507871321013,1,Low
1.78507871321013,1,Low
34.34907597535934,1,Critical
34.34907597535934,1,Critical
32.51745379876797,1,Critical
32.51745379876797,1,Critical
32.51745379876797,1,Critical
32.51745379876797,1,Critical
29.516769336071185,1,Critical
29.516769336071185,1,Critical
28.974674880219027,1,Critical
28.974674880219027,1,Critical
1.0047912388774811,3,Low
1.0047912388774811,3,Low
24.347707049965777,1,Critical
24.347707049965777,1,Critical
1.78507871321013,3,Low
1.78507871321013,3,Low
2.316221765913758,3,Moderate
2.316221765913758,3,Moderate
20.999315537303215,1,Critical
20.999315537303215,1,Critical
23.600273785078716,1,Critical
23.600273785078716,1,Critical
23.600273785078716,1,Critical
23.600273785078716,1,Critical
23.600273785078716,1,Critical
23.600273785078716,1,Critical
28.18069815195072,1,Critical
28.18069815195072,1,Critical
1.779603011635866,3,Low
1.779603011635866,3,Low
1.782340862422998,3,Low
1.782340862422998,3,Low
27.1813826146475,1,Critical
27.1813826146475,1,Critical
27.1813826146475,1,Critical
27.1813826146475,1,Critical
21.93018480492813,1,Critical
21.93018480492813,1,Critical
7.9808350444900755,1,High
7.9808350444900755,1,High
0.3230663928815879,3,Low
0.3230663928815879,3,Low
1.6837782340862424,3,Low
1.6837782340862424,3,Low
1.2265571526351813,3,Low
1.2265571526351813,3,Low
0.5694729637234771,3,Low
0.5694729637234771,3,Low
2.2286105407255303,2,Moderate
2.2286105407255303,2,Moderate
1.5058179329226558,3,Low
1.5058179329226558,3,Low
2.026009582477755,3,Low
2.026009582477755,3,Low
0.1451060917180013,1,Low
0.1451060917180013,1,Low
0.9527720739219712,3,Low
0.9527720739219712,3,Low
1.6892539356605063,3,Low
1.6892539356605063,3,Low
1.782340862422998,3,Low
1.782340862422998,3,Low
0.7994524298425736,3,Low
0.7994524298425736,3,Low
1.2046543463381243,3,Low
1.2046543463381243,3,Low
1.2046543463381243,3,Low
1.2046543463381243,3,Low
20.01368925393566,1,Critical
20.01368925393566,1,Critical
19.1813826146475,1,Critical
19.1813826146475,1,Critical
19.014373716632445,1,Critical
19.014373716632445,1,Critical
19.014373716632445,1,Critical
19.014373716632445,1,Critical
19.1813826146475,1,Critical
19.1813826146475,1,Critical
1.3333333333333333,3,Low
1.3333333333333333,3,Low
2.1711156741957565,3,Moderate
2.1711156741957565,3,Moderate
15.767282683093772,1,Critical
15.767282683093772,1,Critical
15.767282683093772,1,Critical
15.767282683093772,1,Critical
23.76728268309377,1,Critical
23.76728268309377,1,Critical
23.76728268309377,1,Critical
23.76728268309377,1,Critical
0.2874743326488706,3,Low
0.2874743326488706,3,Low
0.4243668720054757,3,Low
0.4243668720054757,3,Low
0.7063655030800822,2,Moderate
0.7063655030800822,2,Moderate
18.015058179329227,1,Critical
18.015058179329227,1,Critical
2.6557152635181382,1,Moderate
2.6557152635181382,1,Moderate
21.598904859685145,1,Critical
21.598904859685145,1,Critical
2.2751540041067764,3,Low
2.2751540041067764,3,Low
0.9281314168377824,3,Low
0.9281314168377824,3,Low
7.186858316221766,3,Moderate
7.186858316221766,3,Moderate
5.552361396303901,3,Moderate
5.552361396303901,3,Moderate
5.552361396303901,3,Low
5.552361396303901,3,Low
6.535249828884326,3,Low
6.535249828884326,3,Low
1.8726899383983573,3,Low
1.8726899383983573,3,Low
0.6680355920602327,3,Low
0.6680355920602327,3,Low
1.1006160164271048,3,Low
